date,price,bid,ask,vol,dollar_vol
2014-09-05,92.44,92.44,92.46,2170.0,200594.8
2014-09-06,,,,,
2014-09-07,,,,,
2014-09-08,92.06,92.06,92.07,1359.0,125109.54000000001
2014-09-09,91.475,91.47,91.48,110.0,10062.25
2014-09-10,91.61,91.6,91.61,1532.0,140346.52
2014-09-11,91.802,91.8,91.82,1200.0,110162.40000000001
2014-09-12,91.25,91.24,91.25,724.0,66065.0
2014-09-13,,,,,
2014-09-14,,,,,
2014-09-15,91.42,91.42,91.44,200.0,18284.0
2014-09-16,92.09,92.07,92.09,1396.0,128557.64
2014-09-17,92.2,92.18,92.2,845.0,77909.0
2014-09-18,92.54,92.56,92.58,47111.0,4359651.94
2014-09-19,92.59,92.55,92.56,20364.0,1885502.76
2014-09-20,,,,,
2014-09-21,,,,,
2014-09-22,91.9,91.89,91.9,1426.0,131049.40000000001
2014-09-23,91.251,91.25,91.26,1200.0,109501.20000000001
2014-09-24,91.2669,89.77,92.84,6250.0,570418.125
2014-09-25,90.0,89.98,89.99,1822.0,163980.0
2014-09-26,90.53,90.52,90.53,1599.0,144757.47
2014-09-27,,,,,
2014-09-28,,,,,
2014-09-29,90.3,90.28,90.29,1701.0,153600.3
2014-09-30,90.07,90.06,90.07,1759.0,158433.12999999998
2014-10-01,88.96,88.95,88.96,2173.0,193310.08
2014-10-02,88.97,88.95,88.96,1956.0,174025.32
2014-10-03,89.9,89.9,89.91,2152.0,193464.80000000002
2014-10-04,,,,,
2014-10-05,,,,,
2014-10-06,89.87,89.86,89.87,386.0,34689.82
2014-10-07,88.48,88.48,88.49,2025.0,179172.0
2014-10-08,89.96,89.95,89.96,219.0,19701.239999999998
2014-10-09,88.09,88.07,88.09,1798.0,158385.82
2014-10-10,87.39,87.36,87.37,100.0,8739.0
2014-10-11,,,,,
2014-10-12,,,,,
2014-10-13,86.13,86.14,86.16,783.0,67439.79
2014-10-14,86.28,86.29,86.31,1192.0,102845.76
2014-10-15,85.43,85.4,85.42,7336.0,626714.4800000001
2014-10-16,85.43,85.35,85.46,1738.0,148477.34000000003
2014-10-17,86.43,86.43,86.45,339.0,29299.770000000004
2014-10-18,,,,,
2014-10-19,,,,,
2014-10-20,87.09,87.08,87.09,6056.0,527417.04
2014-10-21,88.6,88.59,88.6,1500.0,132900.0
2014-10-22,88.14,88.08,88.15,100.0,8814.0
2014-10-23,88.83,88.84,88.85,483.0,42904.89
2014-10-24,89.46,89.46,89.47,1755.0,157002.3
2014-10-25,,,,,
2014-10-26,,,,,
2014-10-27,89.29,89.29,89.31,2008.0,179294.32
2014-10-28,90.24,90.22,90.24,2894.0,261154.56
2014-10-29,90.23,90.2,90.23,6489.0,585502.47
2014-10-30,90.69,90.68,90.69,4031.0,365571.39
2014-10-31,91.68,91.65,91.68,4910.0,450148.80000000005
2014-11-01,,,,,
2014-11-02,,,,,
2014-11-03,91.63,91.63,91.65,5305.0,486097.14999999997
2014-11-04,91.42,91.4,91.42,851.0,77798.42
2014-11-05,92.2,92.15,92.16,8167.0,752997.4
2014-11-06,92.53,92.51,92.53,1920.0,177657.6
2014-11-07,92.72,92.71,92.73,2180.0,202129.6
2014-11-08,,,,,
2014-11-09,,,,,
2014-11-10,92.93,92.93,92.95,1757.0,163278.01
2014-11-11,92.98,92.95,92.97,830.0,77173.40000000001
2014-11-12,92.77,92.75,92.77,1872.0,173665.44
2014-11-13,92.76,92.76,92.79,2955.0,274105.8
2014-11-14,92.85,92.84,92.85,261.0,24233.85
2014-11-15,,,,,
2014-11-16,,,,,
2014-11-17,93.12,93.12,93.13,3472.0,323312.64
2014-11-18,93.51,93.51,93.52,2022.0,189077.22
2014-11-19,93.43,93.41,93.43,3017.0,281878.31
2014-11-20,93.62,93.6,93.62,2409.0,225530.58000000002
2014-11-21,94.15,94.15,94.16,2127.0,200257.05000000002
2014-11-22,,,,,
2014-11-23,,,,,
2014-11-24,94.25,94.23,94.25,3922.0,369648.5
2014-11-25,94.11,94.09,94.11,3960.0,372675.6
2014-11-26,94.27,94.25,94.26,1625.0,153188.75
2014-11-27,,,,,
2014-11-28,93.85,93.83,93.85,28786.0,2701566.0999999996
2014-11-29,,,,,
2014-11-30,,,,,
2014-12-01,93.5,93.47,93.48,4334.0,405229.0
2014-12-02,94.18,94.15,94.18,1517.0,142871.06
2014-12-03,94.54,94.54,94.55,10127.0,957406.5800000001
2014-12-04,94.35,94.32,94.35,2385.0,225024.75
2014-12-05,94.53,92.99,95.05,1128.0,106629.84
2014-12-06,,,,,
2014-12-07,,,,,
2014-12-08,93.95,93.93,93.95,2958.0,277904.10000000003
2014-12-09,93.74,93.74,93.77,2781.0,260690.93999999997
2014-12-10,92.27,92.24,92.26,982.0,90609.14
2014-12-11,92.69,92.65,92.69,5680.0,526479.2
2014-12-12,90.99,91.04,91.07,5712.0,519734.87999999995
2014-12-13,,,,,
2014-12-14,,,,,
2014-12-15,90.44,90.42,90.44,6019.0,544358.36
2014-12-16,89.98,89.98,90.0,13567.0,1220758.6600000001
2014-12-17,91.85,91.82,91.83,8505.0,781184.25
2014-12-18,94.05,94.02,94.05,4995.0,469779.75
2014-12-19,94.57,94.53,94.55,35021.0,3311935.9699999997
2014-12-20,,,,,
2014-12-21,,,,,
2014-12-22,94.9,94.9,94.93,4513.0,428283.7
2014-12-23,95.4,95.41,95.44,2168.0,206827.2
2014-12-24,94.79,94.77,94.79,1948.0,184650.92
2014-12-25,,,,,
2014-12-26,94.94,94.92,94.94,4972.0,472041.68
2014-12-27,,,,,
2014-12-28,,,,,
2014-12-29,95.07,95.08,95.12,15563.0,1479574.41
2014-12-30,94.75,94.73,94.75,1689.0,160032.75
2014-12-31,93.77,93.74,93.77,8627.0,808953.7899999999
2015-01-01,,,,,
2015-01-02,93.73,93.73,93.76,15061.0,1411667.53
2015-01-03,,,,,
2015-01-04,,,,,
2015-01-05,92.0862,91.7,92.51,41433.0,3815407.5246
2015-01-06,90.97,90.92,90.97,3633.0,330494.01
2015-01-07,91.86,91.82,91.86,5646.0,518641.56
2015-01-08,93.48,93.43,93.48,5666.0,529657.68
2015-01-09,92.53,92.53,92.55,1700.0,157301.0
2015-01-10,,,,,
2015-01-11,,,,,
2015-01-12,91.76,91.76,91.78,1509.0,138465.84
2015-01-13,91.38,91.38,91.41,1174.0,107280.12
2015-01-14,90.73,90.71,90.72,1068.0,96899.64
2015-01-15,89.95,89.95,89.97,1233.0,110908.35
2015-01-16,91.18,91.18,91.19,624.0,56896.32000000001
2015-01-17,,,,,
2015-01-18,,,,,
2015-01-19,,,,,
2015-01-20,91.22,91.2,91.22,1136.0,103625.92
2015-01-21,91.72,91.72,91.74,1174.0,107679.28
2015-01-22,93.03,92.76,93.28,300.0,27909.0
2015-01-23,92.18,92.16,92.18,1725.0,159010.5
2015-01-24,,,,,
2015-01-25,,,,,
2015-01-26,92.48,92.48,92.5,5425.0,501704.0
2015-01-27,91.62,91.59,91.62,2026.0,185622.12
2015-01-28,89.99,89.94,90.0,1406.0,126525.93999999999
2015-01-29,90.77,90.74,90.77,14142.0,1283669.3399999999
2015-01-30,89.57,89.57,89.62,37924.0,3396852.6799999997
2015-01-31,,,,,
2015-02-01,,,,,
2015-02-02,91.05,91.04,91.07,6356.0,578713.7999999999
2015-02-03,92.74,92.72,92.74,6197.0,574709.7799999999
2015-02-04,92.24,92.23,92.24,2811.0,259286.63999999998
2015-02-05,93.13,93.13,93.15,453.0,42187.89
2015-02-06,93.18,93.16,93.18,1100.0,102498.00000000001
2015-02-07,,,,,
2015-02-08,,,,,
2015-02-09,92.88,92.75,93.09,150.0,13932.0
2015-02-10,93.62,93.61,93.64,1000.0,93620.0
2015-02-11,93.48,90.98,93.64,252627.0,23615571.96
2015-02-12,94.36,94.34,94.36,871.0,82187.56
2015-02-13,94.73,94.73,94.74,1074.0,101740.02
2015-02-14,,,,,
2015-02-15,,,,,
2015-02-16,,,,,
2015-02-17,94.85,94.83,94.85,179.0,16978.149999999998
2015-02-18,94.64,94.63,94.65,800.0,75712.0
2015-02-19,94.4,94.37,94.39,241.0,22750.4
2015-02-20,94.84,94.84,94.85,1900.0,180196.0
2015-02-21,,,,,
2015-02-22,,,,,
2015-02-23,94.64,94.63,94.64,2254.0,213318.56
2015-02-24,95.14,95.14,95.16,418.0,39768.52
2015-02-25,95.07,95.06,95.07,1300.0,123590.99999999999
2015-02-26,94.6844,93.03,95.16,5700.0,539701.08
2015-02-27,94.48,94.46,94.48,1628.0,153813.44
2015-02-28,,,,,
2015-03-01,,,,,
2015-03-02,94.78,94.78,94.8,7215.0,683837.7
2015-03-03,94.5,94.5,94.52,1100.0,103950.0
2015-03-04,94.03,94.01,94.03,4261.0,400661.83
2015-03-05,94.16,94.15,94.17,1400.0,131824.0
2015-03-06,92.87,92.87,92.87,400.0,37148.0
2015-03-07,,,,,
2015-03-08,,,,,
2015-03-09,93.21,93.19,93.21,200.0,18642.0
2015-03-10,91.66,91.66,91.67,1200.0,109992.0
2015-03-11,91.65,91.62,91.64,1226.0,112362.90000000001
2015-03-12,92.86,92.86,92.87,900.0,83574.0
2015-03-13,92.22,92.22,92.25,4267.0,393502.74
2015-03-14,,,,,
2015-03-15,,,,,
2015-03-16,93.41,93.41,93.44,3436.0,320956.76
2015-03-17,92.98,92.98,93.0,402.0,37377.96
2015-03-18,94.215,94.21,94.22,118.0,11117.37
2015-03-19,93.4,93.39,93.4,2000.0,186800.0
2015-03-20,94.25,94.27,94.29,226443.0,21342252.75
2015-03-21,,,,,
2015-03-22,,,,,
2015-03-23,94.21,94.19,94.21,1873.0,176455.33
2015-03-24,93.5,93.5,93.51,1634.0,152779.0
2015-03-25,92.04,92.04,92.06,3140.0,289005.60000000003
2015-03-26,91.81,91.82,91.83,2111.0,193810.91
2015-03-27,91.88,91.88,91.9,1379.0,126702.51999999999
2015-03-28,,,,,
2015-03-29,,,,,
2015-03-30,93.27,93.25,93.27,283.0,26395.41
2015-03-31,92.56,92.52,92.55,1900.0,175864.0
2015-04-01,92.27,92.27,92.3,1562.0,144125.74
2015-04-02,92.59,92.63,92.64,56799.0,5259019.41
2015-04-03,,,,,
2015-04-04,,,,,
2015-04-05,,,,,
2015-04-06,93.33,93.32,93.33,2561.0,239018.13
2015-04-07,93.03,93.03,93.04,1877.0,174617.31
2015-04-08,93.14,93.14,93.16,1654.0,154053.56
2015-04-09,93.67,93.66,93.67,1200.0,112404.0
2015-04-10,94.29,94.28,94.3,121.0,11409.09
2015-04-11,,,,,
2015-04-12,,,,,
2015-04-13,93.89,93.87,93.89,1665.0,156326.85
2015-04-14,94.22,94.2,94.22,230.0,21670.6
2015-04-15,94.8,94.77,94.8,1591.0,150826.8
2015-04-16,94.65,94.65,94.67,392.0,37102.8
2015-04-17,93.6,93.61,93.62,974.0,91166.4
2015-04-18,,,,,
2015-04-19,,,,,
2015-04-20,94.27,94.25,94.27,1428.0,134617.56
2015-04-21,93.83,93.83,93.84,480.0,45038.4
2015-04-22,94.27,94.29,94.3,933.0,87953.91
2015-04-23,94.6,94.6,94.62,1064.0,100654.4
2015-04-24,94.5,94.47,94.49,2287.0,216121.5
2015-04-25,,,,,
2015-04-26,,,,,
2015-04-27,94.17,94.14,94.16,2356.0,221864.52
2015-04-28,94.67,94.68,94.69,1880.0,177979.6
2015-04-29,94.58,94.56,94.58,818.0,77366.44
2015-04-30,93.89,93.9,93.91,2571.0,241391.19
2015-05-01,94.67,94.66,94.68,900.0,85203.0
2015-05-02,,,,,
2015-05-03,,,,,
2015-05-04,95.14,95.12,95.14,1112.0,105795.68000000001
2015-05-05,94.12,94.15,94.19,62159.0,5850405.08
2015-05-06,93.8,93.79,93.81,336.0,31516.8
2015-05-07,93.98,93.98,94.0,2372.0,222920.56
2015-05-08,95.16,95.14,95.2,2901.0,276059.16
2015-05-09,,,,,
2015-05-10,,,,,
2015-05-11,94.65,94.65,94.68,4614.0,436715.10000000003
2015-05-12,94.42,94.42,94.45,2218.0,209423.56
2015-05-13,94.48,94.46,94.48,4546.0,429506.08
2015-05-14,95.18,95.16,95.18,1090.0,103746.20000000001
2015-05-15,95.3,95.28,95.3,600.0,57180.0
2015-05-16,,,,,
2015-05-17,,,,,
2015-05-18,95.52,95.52,95.55,1503.0,143566.56
2015-05-19,95.55,95.54,95.55,1375.0,131381.25
2015-05-20,95.55,95.51,95.53,238.0,22740.899999999998
2015-05-21,95.78,93.22,96.89,105000.0,10056900.0
2015-05-22,95.52,95.51,95.52,1162.0,110994.23999999999
2015-05-23,,,,,
2015-05-24,,,,,
2015-05-25,,,,,
2015-05-26,94.57,92.98,95.49,939.0,88801.23
2015-05-27,95.18,95.17,95.18,2000.0,190360.0
2015-05-28,95.09,95.09,95.11,1538.0,146248.42
2015-05-29,94.55,94.57,94.58,3403.0,321753.64999999997
2015-05-30,,,,,
2015-05-31,,,,,
2015-06-01,94.62,94.63,94.65,6948.0,657419.76
2015-06-02,94.68,94.68,94.69,903.0,85496.04000000001
2015-06-03,94.97,94.97,94.99,5831.0,553770.07
2015-06-04,94.12,94.1,94.12,500.0,47060.0
2015-06-05,94.03,94.03,94.07,465.0,43723.95
2015-06-06,,,,,
2015-06-07,,,,,
2015-06-08,93.6,93.41,93.8,105000.0,9828000.0
2015-06-09,93.735,93.72,93.74,500.0,46867.5
2015-06-10,94.84,94.82,94.84,1563.0,148234.92
2015-06-11,95.07,95.06,95.07,1114.0,105907.98
2015-06-12,94.42,94.4,94.42,426.0,40222.92
2015-06-13,,,,,
2015-06-14,,,,,
2015-06-15,94.0,94.0,94.16,2200.0,206800.0
2015-06-16,94.48,94.46,94.49,724.0,68403.52
2015-06-17,94.56,94.55,94.57,2000.0,189120.0
2015-06-18,95.29,95.28,95.29,908.0,86523.32
2015-06-19,94.79,93.74,94.7,484041.0,45882246.39
2015-06-20,,,,,
2015-06-21,,,,,
2015-06-22,95.26,95.25,95.27,1100.0,104786.0
2015-06-23,95.43,95.41,95.43,1068.0,101919.24
2015-06-24,94.21,94.2,94.21,1687.0,158932.27
2015-06-25,93.75,93.75,93.77,590.0,55312.5
2015-06-26,93.92,93.92,93.95,1742.0,163608.64
2015-06-27,,,,,
2015-06-28,,,,,
2015-06-29,92.1,92.1,92.11,1980.0,182358.0
2015-06-30,92.21,92.2,92.21,4411.0,406738.31
2015-07-01,92.87,92.87,92.89,1500.0,139305.0
2015-07-02,92.73,92.73,92.76,1189.0,110255.97
2015-07-03,,,,,
2015-07-04,,,,,
2015-07-05,,,,,
2015-07-06,92.32,92.29,92.32,2156.0,199041.91999999998
2015-07-07,92.94,92.93,92.94,15761.0,1464827.3399999999
2015-07-08,91.37,91.36,91.38,1800.0,164466.0
2015-07-09,91.66,91.64,91.66,1284.0,117691.44
2015-07-10,92.65,92.62,92.65,334.0,30945.100000000002
2015-07-11,,,,,
2015-07-12,,,,,
2015-07-13,93.5,93.5,93.53,2088.0,195228.0
2015-07-14,93.9,93.9,93.92,243.0,22817.7
2015-07-15,93.78,93.77,93.79,600.0,56268.0
2015-07-16,94.36,94.34,94.36,2589.0,244298.04
2015-07-17,93.97,93.97,94.0,1659.0,155896.23
2015-07-18,,,,,
2015-07-19,,,,,
2015-07-20,93.85,93.8,93.85,1310.0,122943.49999999999
2015-07-21,93.32,93.3,93.33,400.0,37328.0
2015-07-22,93.35,93.33,93.35,1133.0,105765.54999999999
2015-07-23,92.75,92.76,92.78,2108.0,195517.0
2015-07-24,91.64,91.63,91.65,2300.0,210772.0
2015-07-25,,,,,
2015-07-26,,,,,
2015-07-27,91.09,91.08,91.09,900.0,81981.0
2015-07-28,92.21,92.21,92.24,3001.0,276722.20999999996
2015-07-29,93.01,93.0,93.01,690.0,64176.9
2015-07-30,92.96,92.97,92.99,4600.0,427616.0
2015-07-31,92.62,92.63,92.66,3800.0,351956.0
2015-08-01,,,,,
2015-08-02,,,,,
2015-08-03,92.18,92.18,92.21,400.0,36872.0
2015-08-04,91.97,91.97,91.99,7718.0,709824.46
2015-08-05,92.29,91.76,92.74,20000.0,1845800.0000000002
2015-08-06,92.01,92.01,92.04,2000.0,184020.0
2015-08-07,91.6,91.58,91.61,400.0,36640.0
2015-08-08,,,,,
2015-08-09,,,,,
2015-08-10,92.92,92.91,92.92,1135.0,105464.2
2015-08-11,92.1,92.1,92.13,905.0,83350.5
2015-08-12,92.16,92.14,92.16,6444.0,593879.0399999999
2015-08-13,91.97,91.95,91.98,1600.0,147152.0
2015-08-14,92.34,92.31,92.35,500.0,46170.0
2015-08-15,,,,,
2015-08-16,,,,,
2015-08-17,92.64,92.63,92.64,1200.0,111168.0
2015-08-18,92.42,92.42,92.44,405.0,37430.1
2015-08-19,91.56,91.53,91.56,6862.0,628284.72
2015-08-20,90.3699,89.06,90.04,76012.0,6869196.8388
2015-08-21,87.23,87.2,87.23,500.0,43615.0
2015-08-22,,,,,
2015-08-23,,,,,
2015-08-24,83.59,83.61,83.67,4112.0,343722.08
2015-08-25,82.21,82.24,82.27,1854.0,152417.34
2015-08-26,85.18,85.13,85.18,1240.0,105623.20000000001
2015-08-27,87.4,87.37,87.41,600.0,52440.0
2015-08-28,87.42,87.42,87.45,2479.0,216714.18
2015-08-29,,,,,
2015-08-30,,,,,
2015-08-31,87.02,87.02,87.07,30012.0,2611644.2399999998
2015-09-01,84.54,84.4,84.5,1000.0,84540.0
2015-09-02,85.67,85.67,85.68,1652.0,141526.84
2015-09-03,85.96,85.47,86.51,5008.0,430487.68
2015-09-04,84.55,84.51,84.55,2000.0,169100.0
2015-09-05,,,,,
2015-09-06,,,,,
2015-09-07,,,,,
2015-09-08,86.67,86.64,86.67,600.0,52002.0
2015-09-09,85.43,85.44,85.46,1099.0,93887.57
2015-09-10,85.79,85.76,85.82,359.0,30798.61
2015-09-11,86.08,86.03,86.07,529.0,45536.32
2015-09-12,,,,,
2015-09-13,,,,,
2015-09-14,85.74,85.72,85.74,506.0,43384.439999999995
2015-09-15,86.86,86.84,86.86,1300.0,112918.0
2015-09-16,87.71,87.7,87.72,611.0,53590.81
2015-09-17,87.01,86.5,87.01,800.0,69608.0
2015-09-18,85.61,85.57,85.61,2589.0,221644.29
2015-09-19,,,,,
2015-09-20,,,,,
2015-09-21,86.11,86.11,86.12,1431.0,123223.41
2015-09-22,85.02,85.01,85.03,503.0,42765.06
2015-09-23,84.81,84.79,84.81,447.0,37910.07
2015-09-24,84.56,84.56,84.6,322.0,27228.32
2015-09-25,84.33,84.33,84.34,900.0,75897.0
2015-09-26,,,,,
2015-09-27,,,,,
2015-09-28,82.39,82.38,82.4,300.0,24717.0
2015-09-29,82.61,82.64,82.67,30465.0,2516713.65
2015-09-30,84.03,84.03,84.05,4110.0,345363.3
2015-10-01,84.0,84.0,84.01,579.0,48636.0
2015-10-02,85.19,85.16,85.2,718.0,61166.42
2015-10-03,,,,,
2015-10-04,,,,,
2015-10-05,87.01,87.01,87.03,12760.0,1110247.6
2015-10-06,86.9299,86.92,86.93,171.0,14865.0129
2015-10-07,87.75,87.74,87.75,2100.0,184275.0
2015-10-08,88.64,88.63,88.65,1100.0,97504.0
2015-10-09,88.46,88.46,88.47,406.0,35914.759999999995
2015-10-10,,,,,
2015-10-11,,,,,
2015-10-12,88.45,88.4,88.46,11346.0,1003553.7000000001
2015-10-13,87.9,87.89,87.92,500.0,43950.0
2015-10-14,87.44,87.42,87.44,211.0,18449.84
2015-10-15,88.76,88.76,88.78,800.0,71008.0
2015-10-16,89.13,89.13,89.15,250.0,22282.5
2015-10-17,,,,,
2015-10-18,,,,,
2015-10-19,88.85,88.86,88.89,4165.0,370060.25
2015-10-20,88.92,88.9,88.93,1000.0,88920.0
2015-10-21,88.3971,88.39,88.41,365.0,32264.941499999997
2015-10-22,89.99,89.99,90.0,1400.0,125986.0
2015-10-23,90.47,90.47,90.5,1979.0,179040.13
2015-10-24,,,,,
2015-10-25,,,,,
2015-10-26,90.03,90.01,90.03,1118.0,100653.54000000001
2015-10-27,89.61,89.61,89.63,572.0,51256.92
2015-10-28,90.81,90.81,90.83,1434.0,130221.54000000001
2015-10-29,90.64,90.61,90.64,2584.0,234213.76
2015-10-30,90.23,90.21,90.23,2299.0,207438.77000000002
2015-10-31,,,,,
2015-11-01,,,,,
2015-11-02,91.44200000000001,91.44,91.46,100.0,9144.2
2015-11-03,91.81,91.79,91.81,1325.0,121648.25
2015-11-04,91.39,91.37,91.38,6630.0,605915.7
2015-11-05,91.33,91.3,91.31,1117.0,102015.61
2015-11-06,91.4,91.35,91.39,4800.0,438720.0
2015-11-07,,,,,
2015-11-08,,,,,
2015-11-09,90.52,90.49,90.5,8619.0,780191.88
2015-11-10,90.82,90.79,90.82,1367.0,124150.93999999999
2015-11-11,90.38,90.4,90.44,1602.0,144788.75999999998
2015-11-12,89.03,89.0,89.02,2492.0,221862.76
2015-11-13,88.28,88.28,88.31,262.0,23129.36
2015-11-14,,,,,
2015-11-15,,,,,
2015-11-16,89.74,89.74,89.77,1994.0,178941.56
2015-11-17,89.51,89.49,89.5,2973.0,266113.23000000004
2015-11-18,90.8509,90.85,90.87,550.0,49967.994999999995
2015-11-19,90.76,90.73,90.77,733.0,66527.08
2015-11-20,90.8,90.8,90.82,144.0,13075.199999999999
2015-11-21,,,,,
2015-11-22,,,,,
2015-11-23,90.65,90.64,90.66,900.0,81585.0
2015-11-24,90.98,90.96,90.97,642.0,58409.16
2015-11-25,90.83,90.83,90.85,786.0,71392.38
2015-11-26,,,,,
2015-11-27,90.94,90.92,90.94,125.0,11367.5
2015-11-28,,,,,
2015-11-29,,,,,
2015-11-30,90.74,90.72,90.73,1791.0,162515.34
2015-12-01,91.63,91.59,91.62,10658.0,976592.5399999999
2015-12-02,90.41,90.41,90.43,600.0,54246.0
2015-12-03,89.22,89.23,89.25,4573.0,408003.06
2015-12-04,90.9,90.9,90.92,1440.0,130896.00000000001
2015-12-05,,,,,
2015-12-06,,,,,
2015-12-07,90.15,90.13,90.15,2458.0,221588.7
2015-12-08,89.17,89.16,89.17,1300.0,115921.0
2015-12-09,88.79,88.79,88.8,1286.0,114183.94
2015-12-10,88.95,88.95,88.97,1619.0,144010.05000000002
2015-12-11,87.28,87.28,87.3,2002.0,174734.56
2015-12-12,,,,,
2015-12-13,,,,,
2015-12-14,87.69,87.63,87.66,6254.0,548413.26
2015-12-15,88.89,88.89,88.91,400.0,35556.0
2015-12-16,90.1,90.1,90.13,3700.0,333370.0
2015-12-17,88.72,88.7,88.72,633.0,56159.76
2015-12-18,87.79899999999999,86.66,87.75,21318.0,1871699.082
2015-12-19,,,,,
2015-12-20,,,,,
2015-12-21,87.89,87.89,87.9,189.0,16611.21
2015-12-22,88.8417,88.9,89.11,1225000.0,108831082.5
2015-12-23,90.32,90.27,90.28,11245.0,1015648.3999999999
2015-12-24,89.58,89.55,89.58,800.0,71664.0
2015-12-25,,,,,
2015-12-26,,,,,
2015-12-27,,,,,
2015-12-28,89.07,89.06,89.07,900.0,80163.0
2015-12-29,89.93,89.89,89.94,100.0,8993.0
2015-12-30,89.24,89.23,89.25,781.0,69696.44
2015-12-31,88.53,88.52,88.54,3967.0,351198.51
2016-01-01,,,,,
2016-01-02,,,,,
2016-01-03,,,,,
2016-01-04,86.9191,87.56,87.79,11895.0,1033902.6945
2016-01-05,87.72,87.69,87.72,1882.0,165089.04
2016-01-06,86.41,86.37,86.38,7090.0,612646.9
2016-01-07,84.99,84.19,84.37,15132.0,1286068.68
2016-01-08,83.37,83.39,83.41,7945.0,662374.65
2016-01-09,,,,,
2016-01-10,,,,,
2016-01-11,82.956,82.86,83.77,108000.0,8959248.0
2016-01-12,83.77,83.8,83.81,8306.0,695793.62
2016-01-13,82.01,81.99,82.01,1000.0,82010.0
2016-01-14,83.3,83.33,83.34,4103.0,341779.89999999997
2016-01-15,81.58,81.59,81.62,400.0,32632.0
2016-01-16,,,,,
2016-01-17,,,,,
2016-01-18,,,,,
2016-01-19,81.5,81.51,81.53,5007.0,408070.5
2016-01-20,80.27,80.24,80.26,3024.0,242736.47999999998
2016-01-21,80.78,80.78,80.8,1050.0,84819.0
2016-01-22,82.24,82.23,82.24,1000.0,82240.0
2016-01-23,,,,,
2016-01-24,,,,,
